date,등락 분류,종가     ,대비    ,등락률    ,시가     ,고가     ,저가     ,거래량        ,거래대금        ,시가총액     ,상장주식수      ,환율     ,유가종가        ,유가오픈        ,유가고가        ,유가저가        ,유가변동률        ,한국은행기준금리 ,연준기준금리 ,한미기준금리차이
2008-06-02,-1,30350,-650,-2.1,30900,30950,30250,3055725,93015880900,1.39E+13,459273828,1026.7,127.76,127.63,129.35,125.22,0.32,5,2,-3
2008-06-03,-1,30050,-300,-0.99,30350,30950,30000,2862655,86918774100,1.38E+13,459273828,1026.9,124.31,127.5,127.98,123.87,-2.7,5,2,-3
2008-06-04,1,30250,200,0.67,30500,30800,30200,2531317,77126341700,1.39E+13,459273828,1016.6,122.3,124.23,125.1,121.84,-1.62,5,2,-3
2008-06-05,1,31300,1050,3.47,30600,31550,30500,6289488,1.96E+11,1.44E+13,459273828,1015.2,127.79,122.23,128.38,121.61,4.49,5,2,-3
2008-06-09,1,31450,150,0.48,30700,31950,30600,4808300,1.51E+11,1.44E+13,459273828,1022.5,134.35,137.97,138.25,133,-3.02,5,2,-3
2008-06-10,-1,31200,-250,-0.79,31650,31650,30900,4087318,1.28E+11,1.43E+13,459273828,1028.8,131.31,135.02,137.98,130.8,-2.26,5,2,-3
2008-06-11,-1,31150,-50,-0.16,31200,31300,30650,2463221,76262985200,1.43E+13,459273828,1028.8,136.38,131.79,138.3,131.35,3.86,5,2,-3
2008-06-12,-2,29200,-1950,-6.26,30000,30350,29200,7259093,2.15E+11,1.34E+13,459273828,1027.3,136.74,136.54,137.46,131.55,0.26,5,2,-3
2008-06-13,1,29350,150,0.51,29250,29700,28650,3991754,1.17E+11,1.35E+13,459273828,1029.9,134.86,136.97,137.08,133.46,-1.37,5,2,-3
2008-06-16,1,29400,50,0.17,29900,30050,29150,2139938,63548129500,1.35E+13,459273828,1034.6,134.61,134.41,139.89,132.84,-0.19,5,2,-3
2008-06-17,-1,28900,-500,-1.7,29100,29500,28400,3319275,95647185150,1.33E+13,459273828,1040.8,134.01,133.6,135.23,132,-0.45,5,2,-3
2008-06-18,-1,28450,-450,-1.56,28550,28700,27850,4139315,1.17E+11,1.31E+13,459273828,1030.2,136.68,133.5,136.88,131.82,1.99,5,2,-3
2008-06-19,-1,27850,-600,-2.11,28050,28100,27600,3138101,87272336700,1.28E+13,459273828,1022.6,131.93,136.09,137.82,131.48,-3.48,5,2,-3
2008-06-20,1,27950,100,0.36,28250,28300,27150,3854455,1.07E+11,1.28E+13,459273828,1026.4,134.62,132.06,136.8,131.19,2.04,5,2,-3
2008-06-23,0,27950,0,0,27550,28200,27150,2690083,74607434200,1.28E+13,459273828,1026.7,136.74,134.8,138.14,134.05,1.57,5,2,-3
2008-06-24,-1,27450,-500,-1.79,27700,28150,27250,2075540,57297191300,1.26E+13,459273828,1033.4,137,137.25,138.75,135.9,0.19,5,2,-3
2008-06-25,-1,27150,-300,-1.09,27500,27750,26700,2791496,75626733900,1.25E+13,459273828,1034.5,134.55,137.07,137.58,131.95,-1.79,5,2,-3
2008-06-26,1,27200,50,0.18,27700,27900,27100,2468597,67850321800,1.25E+13,459273828,1035,139.64,134.52,140.39,133.68,3.78,5,2,-3
2008-06-27,-1,25950,-1250,-4.6,26450,26550,25850,4516941,1.18E+11,1.19E+13,459273828,1035,140.21,139.44,142.99,138.61,0.41,5,2,-3
2008-06-30,-1,25000,-950,-3.66,25800,25900,24900,5483324,1.38E+11,1.15E+13,459273828,1043.4,140,140.6,143.67,139.17,-0.15,5,2,-3
2008-07-01,-1,24550,-450,-1.8,25100,25150,23850,7000530,1.70E+11,1.13E+13,459273828,1043.9,140.97,140.18,143.33,139.95,0.69,5,2,-3
2008-07-02,-1,23750,-800,-3.26,24600,24600,23500,4662581,1.11E+11,1.09E+13,459273828,1045.7,143.57,141.44,144.32,140.01,1.84,5,2,-3
2008-07-03,2,25050,1300,5.47,23450,25250,23300,6437012,1.58E+11,1.15E+13,459273828,1047.1,145.29,144.19,145.85,143.22,1.2,5,2,-3
2008-07-04,-2,23350,-1700,-6.79,24550,24850,23350,7131896,1.71E+11,1.07E+13,459273828,1037.6,143.33,144.23,145.19,141.36,-0.75,5,2,-3
2008-07-07,-1,23050,-300,-1.28,23350,23550,22350,5666235,1.29E+11,1.06E+13,459273828,1047.6,141.37,144.27,144.53,139.5,-2.7,5,2,-3
2008-07-08,-1,22650,-400,-1.74,22900,23300,22350,3817869,86785599750,1.04E+13,459273828,1041,136.04,141.59,142.44,135.14,-3.77,5,2,-3
2008-07-09,-1,22550,-100,-0.44,23250,23450,22400,3364576,77395129700,1.04E+13,459273828,1031.7,136.05,136,138.28,135.34,0.01,5,2,-3
2008-07-10,1,22700,150,0.67,22200,22850,21900,5012777,1.12E+11,1.04E+13,459273828,1014.7,141.65,135.8,142.13,135.43,4.12,5,2,-3
2008-07-11,1,23750,1050,4.63,23100,23750,22750,4667715,1.09E+11,1.09E+13,459273828,1000.2,145.08,141.8,147.27,141.44,2.42,5,2,-3
2008-07-14,-1,23200,-550,-2.32,23650,24000,23150,2990080,70297188750,1.07E+13,459273828,1002,145.18,144.69,146.37,142.49,0.07,5,2,-3
2008-07-15,-1,22150,-1050,-4.53,23150,23150,22150,2922887,65800732800,1.02E+13,459273828,1003.7,138.74,145.19,146.73,135.92,-4.44,5,2,-3
2008-07-16,-1,21650,-500,-2.26,22450,22650,21400,5536556,1.21E+11,9.94E+12,459273828,1006.3,134.6,138.77,139.3,132,-2.98,5,2,-3
2008-07-17,1,22200,550,2.54,22550,22600,22000,4204834,93858283900,1.02E+13,459273828,1007.6,129.29,135.11,136.75,129,-3.95,5,2,-3
2008-07-18,1,22650,450,2.03,22750,23200,22500,4092848,93420959000,1.04E+13,459273828,1009.9,128.88,129.56,132.04,128.23,-0.32,5,2,-3
2008-07-21,2,23850,1200,5.3,23150,23900,23000,3523891,83079511650,1.10E+13,459273828,1012.6,131.04,128.88,132.05,128.63,1.68,5,2,-3
2008-07-22,-1,23400,-450,-1.89,23350,23500,22800,4405562,1.02E+11,1.07E+13,459273828,1015.8,127.95,131.04,132.07,125.63,-2.36,5,2,-3
2008-07-23,-1,23250,-150,-0.64,23350,23650,22900,5522028,1.28E+11,1.07E+13,459273828,1017.5,124.44,128.5,128.7,124.12,-2.74,5,2,-3
2008-07-24,1,23900,650,2.8,23550,24000,22550,6858488,1.60E+11,1.10E+13,459273828,1013.4,125.49,124.46,126.44,123.5,0.84,5,2,-3
2008-07-25,-1,23350,-550,-2.3,23400,24250,23050,4330678,1.02E+11,1.07E+13,459273828,1008.9,123.26,125.6,126.51,122.5,-1.78,5,2,-3
2008-07-28,-1,23000,-350,-1.5,23550,23650,22600,3473152,79681745500,1.06E+13,459273828,1007.8,124.73,123.41,125.22,122.63,1.19,5,2,-3
2008-07-29,-2,21800,-1200,-5.22,22450,22550,21800,4930027,1.08E+11,1.00E+13,459602790,1006.2,122.19,124.94,125.85,120.42,-2.04,5,2,-3
2008-07-30,-1,21100,-700,-3.21,22350,22450,21100,7361013,1.59E+11,9.70E+12,459602790,1010,126.77,121.9,127.39,120.8,3.75,5,2,-3
2008-07-31,1,21650,550,2.61,21150,21950,21150,4185605,90425094450,9.95E+12,459602790,1008.5,124.08,126.9,127.89,122.71,-2.12,5,2,-3
2008-08-01,-1,21050,-600,-2.77,21350,21750,20850,3394626,72155835350,9.67E+12,459602790,1011.5,125.1,124.06,128.6,122.1,0.82,5,2,-3
2008-08-04,-1,20500,-550,-2.61,20900,21150,20250,3331192,68382461300,9.42E+12,459602790,1013.8,121.41,125.98,126.35,119.5,-2.95,5,2,-3
2008-08-05,1,20700,200,0.98,20300,21150,20300,3403773,70775770050,9.51E+12,459602790,1016.9,119.17,121,121.23,118,-1.84,5,2,-3
2008-08-06,2,22400,1700,8.21,21600,22400,21350,5188398,1.14E+11,1.03E+13,459602790,1017.3,118.58,118.75,120.49,117.11,-0.5,5,2,-3
2008-08-07,-1,22100,-300,-1.34,22500,23200,22100,6003004,1.36E+11,1.02E+13,459602790,1016.5,120.02,118.8,121.78,117.91,1.21,5,2,-3
2008-08-08,1,22600,500,2.26,22000,22950,21900,4721418,1.07E+11,1.04E+13,459602790,1015.6,115.2,119.9,120.08,114.62,-4.02,5,2,-3
2008-08-11,2,23800,1200,5.31,23250,23800,23150,5737712,1.35E+11,1.09E+13,459602790,1023.3,114.45,115.2,116.9,112.72,-0.65,5,2,-3
2008-08-12,-1,23300,-500,-2.1,23900,24200,23250,4560056,1.08E+11,1.07E+13,459602790,1033.6,113.01,114.53,115.95,112.31,-1.26,5,2,-3
2008-08-13,-1,23200,-100,-0.43,23500,23900,23200,2750788,64607697600,1.07E+13,459602790,1033.4,116,113.09,117.46,112.87,2.65,5,2,-3
2008-08-14,1,23500,300,1.29,23100,23500,22700,3224350,74322025250,1.08E+13,459602790,1037.8,115.01,116.39,117.42,112.59,-0.85,5,2,-3
2008-08-18,-1,23400,-100,-0.43,23300,23450,22850,2416751,56002109750,1.08E+13,459602790,1038.5,112.87,113.94,115.35,112,-0.79,5,2,-3
2008-08-19,-1,22400,-1000,-4.27,23050,23200,22400,3078400,69769228600,1.03E+13,459602790,1043.8,114.53,113.11,116.65,111.64,1.47,5,2,-3
2008-08-20,-1,22100,-300,-1.34,22050,22500,21600,3894367,85384065000,1.02E+13,459602790,1047.5,114.98,115.11,117.03,112.61,0.39,5,2,-3
2008-08-21,-1,21600,-500,-2.26,21800,21950,21250,3034362,65223777850,9.93E+12,459602790,1049.1,121.18,115.86,122.04,115.4,5.39,5,2,-3
2008-08-22,-1,20950,-650,-3.01,21350,21500,20700,3607546,75573653700,9.63E+12,459602790,1051.5,114.59,121.55,121.86,114.18,-5.44,5,2,-3
2008-08-25,1,21050,100,0.48,21200,21450,21050,2070203,43923854400,9.67E+12,459602790,1054.5,115.11,114.69,116.06,113.68,0.45,5,2,-3
2008-08-26,-1,20550,-500,-2.38,20550,20800,20400,3761696,77402897800,9.44E+12,459602790,1073.2,116.27,115.5,117.89,112.36,1.01,5,2,-3
2008-08-27,-1,19800,-750,-3.65,20550,20600,19550,6578670,1.31E+11,9.10E+12,459602790,1086.1,118.15,116.04,119.63,115.64,1.62,5,2,-3
2008-08-28,-1,19200,-600,-3.03,20150,20200,19200,4519749,88797520700,8.82E+12,459602790,1085.1,115.59,118.16,120.5,114.08,-2.17,5,2,-3
2008-08-29,1,19400,200,1.04,19700,19900,19200,4899520,95541053050,8.92E+12,459602790,1081.8,115.46,115.75,118.76,115,-0.11,5,2,-3
2008-09-01,-2,17200,-2200,-11.34,18900,19200,17200,7082737,1.27E+11,7.91E+12,459602790,1087,112.585,116.2,118.68,110.23,-2.545,5,2,-3
2008-09-02,0,17200,0,0,17500,17750,16750,5751252,99338772500,7.91E+12,459602790,1108.1,109.71,116.65,118.6,105.46,-4.98,5,2,-3
2008-09-03,2,19100,1900,11.05,17000,19100,16850,7503678,1.36E+11,8.78E+12,459602790,1117.7,109.35,110.24,110.3,107.22,-0.33,5,2,-3
2008-09-04,-2,17850,-1250,-6.54,18400,18650,17850,7152996,1.30E+11,8.20E+12,459602790,1151.6,107.89,109.4,110.6,106.52,-1.34,5,2,-3
2008-09-05,-1,17350,-500,-2.8,17100,18150,16950,7117937,1.24E+11,7.97E+12,459602790,1135.7,106.23,107.48,108.1,105.13,-1.54,5,2,-3
2008-09-08,2,19900,2550,14.7,18000,19900,17900,8245506,1.56E+11,9.15E+12,459602790,1126.5,106.34,107.75,109.89,104.7,0.1,5,2,-3
2008-09-09,-2,18600,-1300,-6.53,19600,19600,18550,6715913,1.27E+11,8.55E+12,459602790,1092.6,103.26,106.66,106.77,101.74,-2.9,5,2,-3
2008-09-10,2,20100,1500,8.06,18850,20100,18800,7351630,1.43E+11,9.24E+12,459602790,1101,102.58,102.2,104.97,101.36,-0.66,5,2,-3
2008-09-11,1,20300,200,1,19950,21000,19900,9022907,1.85E+11,9.33E+12,459602790,1089.7,100.87,102.78,103.95,100.1,-1.67,5,2,-3
2008-09-12,1,20400,100,0.49,21100,21200,20400,4004898,83235844650,9.38E+12,459602790,1106,101.18,101.15,102.89,99.99,0.31,5,2,-3
2008-09-16,-2,18100,-2300,-11.27,18000,19000,18000,7057420,1.30E+11,8.32E+12,459602790,1108.7,91.15,94.23,94.32,90.51,-4.76,5,2,-3
2008-09-17,2,19900,1800,9.94,19150,20200,19000,8049428,1.58E+11,9.15E+12,459602790,1150.7,97.16,92.81,97.63,91.36,6.59,5,2,-3
2008-09-18,-2,18550,-1350,-6.78,19400,19500,18350,7311118,1.38E+11,8.53E+12,459602790,1134.2,97.88,97.1,102.24,95.73,0.74,5,2,-3
2008-09-19,2,20050,1500,8.09,19600,20200,19350,7043209,1.39E+11,9.22E+12,459602790,1146.7,104.55,97.95,105.25,97.39,6.81,5,2,-3
2008-09-22,-1,19500,-550,-2.74,20100,20850,19400,6308938,1.26E+11,8.96E+12,459602790,1135.5,120.92,104.97,130,103.35,15.66,5,2,-3
2008-09-23,1,20000,500,2.56,19300,20100,19150,4199586,82275540000,9.19E+12,459602790,1135.6,106.61,108.98,109.58,104.05,-11.83,5,2,-3
2008-09-24,1,20300,300,1.5,20000,20300,19650,4866411,97547757750,9.33E+12,459602790,1150.6,105.73,106.93,109.5,104.8,-0.83,5,2,-3
2008-09-25,-1,20150,-150,-0.74,20100,20400,19700,6480136,1.30E+11,9.26E+12,459602790,1153.9,108.02,105.53,108.67,103.22,2.17,5,2,-3
2008-09-26,-1,19400,-750,-3.72,20000,20350,19250,4504066,89033865750,8.92E+12,459602790,1161.4,106.89,107.7,108.11,104.25,-1.05,5,2,-3
2008-09-29,-1,19350,-50,-0.26,19900,20400,19350,5321015,1.06E+11,8.89E+12,459602790,1157.5,96.37,106.89,106.91,95.04,-9.84,5,2,-3
2008-09-30,0,19350,0,0,18200,19450,18200,5375058,1.02E+11,8.89E+12,459602790,1187.7,100.64,95.4,102.46,93.36,4.43,5.25,2,-3.25
2008-10-01,1,19450,100,0.52,19650,19800,19200,2363222,45988463700,8.94E+12,459602790,1214.8,98.53,101.86,102.84,95.95,-2.1,5.25,2,-3.25
2008-10-02,-1,19000,-450,-2.31,19550,20050,18950,4389812,84790731750,8.73E+12,459602790,1191.2,93.97,98.73,100.37,93.56,-4.63,5.25,2,-3.25
2008-10-06,-2,17800,-1200,-6.32,18450,18450,17800,6150554,1.11E+11,8.18E+12,459602790,1210.3,87.81,92.5,92.68,87.56,-6.47,5.25,2,-3.25
2008-10-07,-1,17750,-50,-0.28,17500,17750,17150,4730915,82945426200,8.16E+12,459602790,1261.9,90.06,88.96,93.02,87.87,2.56,5.25,2,-3.25
2008-10-08,-2,15100,-2650,-14.93,16900,17350,15100,5504238,89293116200,6.94E+12,459602790,1334.7,88.95,89.56,90.99,86.05,-1.23,5.25,1.5,-3.75
2008-10-09,1,15700,600,3.97,15150,16550,14650,9502446,1.49E+11,7.22E+12,459602790,1372.7,86.59,88.8,89.82,84.19,-2.65,5.25,1.5,-3.75
2008-10-10,-1,15200,-500,-3.18,15000,15650,13700,6131136,89911620300,6.99E+12,459602790,1420.3,77.7,84.93,85.13,77.09,-10.27,5.25,1.5,-3.75
2008-10-13,2,16700,1500,9.87,15900,16900,15550,7553196,1.22E+11,7.68E+12,459602790,1372.8,81.19,80.12,82.52,79.45,4.49,5.25,1.5,-3.75
2008-10-14,2,18800,2100,12.57,17900,18900,17550,8893519,1.60E+11,8.64E+12,459602790,1252.2,78.63,82,84.83,78.31,-3.15,5.25,1.5,-3.75
2008-10-15,-1,18000,-800,-4.26,18200,18600,17750,5761075,1.05E+11,8.27E+12,459602790,1205,74.54,78.75,79.17,73.55,-5.2,5.25,1.5,-3.75
2008-10-16,-2,15350,-2650,-14.72,16800,17000,15350,6998460,1.13E+11,7.05E+12,459602790,1236.3,69.85,73.6,74.5,68.57,-6.29,5.25,1.5,-3.75
2008-10-17,-1,15000,-350,-2.28,16050,16400,14800,5481293,84951809950,6.89E+12,459602790,1327.8,71.85,72.3,74.3,69.84,2.86,5.25,1.5,-3.75
2008-10-20,1,15350,350,2.33,15650,15800,14200,5960991,89569432450,7.05E+12,459602790,1337.2,74.25,72.16,76.12,71.77,3.34,5.25,1.5,-3.75
2008-10-21,-2,14300,-1050,-6.84,15850,15900,14200,6490341,97231838600,6.57E+12,459602790,1305.2,70.89,75.62,75.69,69.77,-4.53,5.25,1.5,-3.75
2008-10-22,-2,12200,-2100,-14.69,14200,14450,12200,13390252,1.73E+11,5.61E+12,459602790,1323.9,66.75,71.47,71.8,66.2,-5.84,5.25,1.5,-3.75
2008-10-23,-2,10400,-1800,-14.75,11400,11600,10400,12341832,1.34E+11,4.78E+12,459602790,1365.4,67.84,67.21,69.42,65.9,1.63,5.25,1.5,-3.75
2008-10-24,-2,8850,-1550,-14.9,10400,10550,8850,13981438,1.32E+11,4.07E+12,459602790,1414.3,64.15,69.42,69.5,62.65,-5.44,5.25,1.5,-3.75
2008-10-27,-2,8120,-730,-8.25,8900,9390,8120,15370512,1.36E+11,3.73E+12,459602790,1429.6,63.22,64.78,65.77,61.3,-1.45,5.25,1.5,-3.75
2008-10-28,2,9330,1210,14.9,8070,9330,8000,12729315,1.12E+11,4.29E+12,459602790,1432.1,62.73,62.24,65.2,61.61,-0.78,5.25,1.5,-3.75
2008-10-29,1,9370,40,0.43,10050,10550,8800,26635118,2.62E+11,4.31E+12,459602790,1478.5,67.5,64.5,69.24,63.65,7.6,5.25,1,-4.25
2008-10-30,2,10750,1380,14.73,10300,10750,9560,12787652,1.32E+11,4.94E+12,459602790,1414.7,65.96,68.11,70.6,64.04,-2.28,5.25,1,-4.25
2008-10-31,1,10800,50,0.47,10500,11900,10100,17501273,1.90E+11,4.96E+12,459602790,1291.4,67.81,65.58,68.6,63.12,2.8,4.25,1,-3.25
2008-11-03,1,11000,200,1.85,11000,11800,10700,13154574,1.46E+11,5.06E+12,459602790,1277.1,63.91,67.37,69.19,63.63,-5.75,4.25,1,-3.25
2008-11-04,-2,10250,-750,-6.82,10750,10900,10050,12204231,1.26E+11,4.71E+12,459602790,1283.6,70.53,63.8,71.77,62.25,10.36,4.25,1,-3.25
2008-11-05,1,10650,400,3.9,10650,11250,10350,15468470,1.68E+11,4.89E+12,459602790,1281.5,65.3,70,70.46,65,-7.42,4.25,1,-3.25
2008-11-06,-2,10100,-550,-5.16,10050,11200,10050,14644000,1.55E+11,4.64E+12,459602790,1265.9,60.77,65.02,65.5,60.16,-6.94,4.25,1,-3.25
2008-11-07,2,11000,900,8.91,9980,11000,9900,12725681,1.34E+11,5.06E+12,459602790,1320.2,61.04,60.67,62.82,59.97,0.44,4.25,1,-3.25
2008-11-10,1,11150,150,1.36,11400,11500,10950,9349427,1.05E+11,5.12E+12,459602790,1339.5,62.41,61.8,65.56,59.1,2.24,4.25,1,-3.25
2008-11-11,-2,10200,-950,-8.52,10800,10900,10050,9065222,95026122250,4.69E+12,459602790,1324.5,59.33,62.14,62.28,58.32,-4.94,4.25,1,-3.25
2008-11-12,1,10500,300,2.94,9900,10950,9900,11145918,1.17E+11,4.83E+12,459602790,1337,56.16,59,59.5,55.5,-5.34,4.25,1,-3.25
2008-11-13,-2,9800,-700,-6.67,10000,10200,9760,7259925,72391755400,4.50E+12,459602790,1346.3,58.24,55.44,59.66,54.67,3.7,4.25,1,-3.25
2008-11-14,-1,9780,-20,-0.2,10300,10400,9700,6823967,68699005390,4.49E+12,459602790,1393.9,57.04,59.39,59.96,55.69,-2.06,4.25,1,-3.25
2008-11-17,-2,9130,-650,-6.65,9610,9630,9080,9901418,91605257200,4.20E+12,459602790,1390.5,54.95,56.74,58.98,54.72,-3.66,4.25,1,-3.25
2008-11-18,-2,8110,-1020,-11.17,8890,8900,8110,14054739,1.19E+11,3.73E+12,459602790,1409.7,54.39,55.01,55.98,53.96,-1.02,4.25,1,-3.25
2008-11-19,-2,7510,-600,-7.4,8270,8290,7350,20735768,1.60E+11,3.45E+12,459602790,1425.2,53.62,54.7,55.34,52.79,-1.42,4.25,1,-3.25
2008-11-20,-2,6390,-1120,-14.91,6720,6900,6390,18358063,1.20E+11,2.94E+12,459602790,1449,49.62,53.1,53.3,48.5,-7.46,4.25,1,-3.25
2008-11-21,1,6660,270,4.23,6000,7120,5860,28913829,1.84E+11,3.06E+12,459602790,1488.4,49.93,48.57,51.12,48.25,0.62,4.25,1,-3.25
2008-11-24,-2,5850,-810,-12.16,6710,6960,5850,23696202,1.56E+11,2.69E+12,459602790,1509,54.5,50.97,55.3,48.8,9.15,4.25,1,-3.25
2008-11-25,1,5860,10,0.17,6350,6390,5770,17419772,1.06E+11,2.69E+12,459602790,1498.3,50.77,54.3,54.66,50.52,-6.84,4.25,1,-3.25
2008-11-26,1,6070,210,3.58,6030,6240,5810,19181762,1.16E+11,2.79E+12,459602790,1489.6,54.44,50.65,54.97,50.15,7.23,4.25,1,-3.25
2008-11-27,2,6950,880,14.5,6400,6980,6320,47941825,3.22E+11,3.19E+12,459602790,1489.9,54.435,52.475,55.475,50.635,3.605,4.25,1,-3.25
2008-11-28,2,7410,460,6.62,7200,7880,7160,42704580,3.19E+11,3.41E+12,459602790,1482.7,54.43,54.3,55.98,51.12,-0.02,4.25,1,-3.25
2008-12-01,1,7600,190,2.56,7510,8080,7450,28804998,2.25E+11,3.49E+12,459602790,1463.3,49.28,54.62,54.62,48.62,-9.46,4.25,1,-3.25
2008-12-02,-2,7200,-400,-5.26,7100,7290,7030,14635621,1.05E+11,3.31E+12,459602790,1461.2,46.96,48.85,50.25,46.82,-4.71,4.25,1,-3.25
2008-12-03,-1,7090,-110,-1.53,7390,7670,7090,20681363,1.51E+11,3.26E+12,459602790,1459.4,46.79,47.76,48.1,46.26,-0.36,4.25,1,-3.25
2008-12-04,1,7300,210,2.96,7450,7600,7170,20445004,1.52E+11,3.36E+12,459602790,1463.6,43.67,47,47.27,43.36,-6.67,4.25,1,-3.25
2008-12-05,1,7560,260,3.56,7330,7850,7050,25539622,1.94E+11,3.47E+12,459602790,1473.2,40.81,43.78,44.47,40.5,-6.55,4.25,1,-3.25
2008-12-08,1,7800,240,3.17,7940,7950,7600,16594784,1.29E+11,3.58E+12,459602790,1481.5,43.71,41.64,44.7,41.55,7.11,4.25,1,-3.25
2008-12-09,-2,7390,-410,-5.26,7930,7940,7370,14292227,1.08E+11,3.40E+12,459602790,1456.8,42.07,44.05,44.57,41.83,-3.75,4.25,1,-3.25
2008-12-10,-1,7380,-10,-0.14,7700,8090,7320,37064039,2.86E+11,3.39E+12,459602790,1445,43.52,42.4,46.17,41.89,3.45,4.25,1,-3.25
2008-12-11,-2,6520,-860,-11.65,7330,7340,6420,37843788,2.60E+11,3.00E+12,459602790,1418.7,47.98,44.05,49.12,43.28,10.25,4.25,1,-3.25
2008-12-12,-1,6350,-170,-2.61,6250,6900,6060,39142063,2.54E+11,2.92E+12,459602790,1350.2,46.28,47,47.51,43.32,-3.54,4.25,1,-3.25
2008-12-15,1,6390,40,0.63,6690,6780,6350,19754181,1.31E+11,2.94E+12,459602790,1359.4,44.51,46.77,50.05,44.1,-3.82,4.25,1,-3.25
2008-12-16,2,6980,590,9.23,6300,6980,6220,24419651,1.63E+11,3.21E+12,459602790,1350.8,43.6,44.95,46.53,42.56,-2.04,4.25,0.25,-4
2008-12-17,1,7230,250,3.58,7300,7580,7060,29648919,2.17E+11,3.32E+12,459602790,1357.3,40.06,43.75,45.5,39.88,-8.12,4.25,0.25,-4
2008-12-18,2,8130,900,12.45,7400,8170,7350,41753637,3.20E+11,3.74E+12,459602790,1323.1,36.22,40.32,40.9,35.98,-9.59,4.25,0.25,-4
2008-12-19,1,8520,390,4.8,8150,8860,8100,41478962,3.56E+11,3.92E+12,459602790,1296.5,33.87,36.26,37.59,32.4,-6.49,4.25,0.25,-4
2008-12-22,-1,8210,-310,-3.64,8850,8930,8120,29318397,2.47E+11,3.77E+12,459602790,1289.9,39.91,42.79,43.44,39.5,17.83,4.25,0.25,-4
2008-12-23,-2,7700,-510,-6.21,7800,7900,7310,26829220,2.04E+11,3.54E+12,459602790,1296.7,38.98,39.55,40.65,37.79,-2.33,4.25,0.25,-4
2008-12-24,-2,6720,-980,-12.73,7600,7670,6720,17870865,1.29E+11,3.09E+12,459602790,1333.7,35.35,39.15,39.69,35.13,-9.31,4.25,0.25,-4
2008-12-26,1,6930,210,3.13,7030,7230,6900,13755069,97138221890,3.19E+12,459602790,1319,37.71,35.7,38.03,35.6,6.68,4.25,0.25,-4
2008-12-29,-1,6640,-290,-4.18,6690,6770,6350,12660549,82903799960,3.05E+12,459602790,1285.9,40.02,38.4,42.2,37.53,6.13,4.25,0.25,-4
2008-12-30,1,6700,60,0.9,6640,6970,6640,7981766,54504126610,3.08E+12,459602790,1281.8,39.03,40.01,40.39,37.93,-2.47,4.25,0.25,-4
2009-01-02,2,7180,480,7.16,6830,7180,6620,9146590,62608001820,3.30E+12,459602790,1257.5,46.34,43.72,46.74,41.05,3.9,4.25,0.25,-4
2009-01-05,1,7220,40,0.56,7200,7620,7110,16123115,1.19E+11,3.32E+12,459602790,1320.2,48.81,47.04,49.28,45.56,5.33,4.25,0.25,-4
2009-01-06,1,7390,170,2.35,7460,7730,7330,21448221,1.62E+11,3.40E+12,459602790,1307.3,48.58,48.4,50.47,47.6,-0.47,4.25,0.25,-4
2009-01-07,1,7480,90,1.22,7600,7610,7250,21738913,1.62E+11,3.44E+12,459602790,1312.2,42.63,48.41,49.09,42.41,-12.25,4.25,0.25,-4
2009-01-08,2,7930,450,6.02,7400,8000,7300,33526570,2.61E+11,3.64E+12,459602790,1292.1,41.7,42.63,43.63,40.54,-2.18,4.25,0.25,-4
2009-01-09,-2,7340,-590,-7.44,8000,8020,7340,19557922,1.49E+11,3.37E+12,459602790,1321,40.83,42.45,42.7,39.38,-2.09,4.25,0.25,-4
2009-01-12,-2,6920,-420,-5.72,7340,7390,6850,12604076,89450490710,3.18E+12,459602790,1329.3,37.59,40.55,40.8,37.48,-7.94,4.25,0.25,-4
2009-01-13,1,7070,150,2.17,7040,7150,6980,15418377,1.09E+11,3.25E+12,459602790,1360.3,37.78,37.49,39.5,36.1,0.51,4.25,0.25,-4
2009-01-14,-1,6730,-340,-4.81,6900,6930,6590,28285960,1.91E+11,3.09E+12,459602790,1362.4,37.28,38.72,39.45,35.52,-1.32,4.25,0.25,-4
2009-01-15,-1,6570,-160,-2.38,6470,6920,6430,19672790,1.32E+11,3.02E+12,459602790,1344.6,35.4,37.34,37.99,33.2,-5.04,4.25,0.25,-4
2009-01-16,2,6950,380,5.78,6840,7000,6810,12866838,88755062840,3.19E+12,459602790,1372.6,36.51,35.28,36.87,34.18,3.14,4.25,0.25,-4
2009-01-19,2,7840,890,12.81,7090,7990,7050,37087667,2.85E+11,3.60E+12,459602790,1372,37.625,35.71,38.21,33.44,4.625,4.25,0.25,-4
2009-01-20,1,8070,230,2.93,7890,8090,7440,36818187,2.91E+11,3.71E+12,459602790,1359.9,38.74,36.14,39.55,32.7,6.11,4.25,0.25,-4
2009-01-21,-1,7870,-200,-2.48,7750,8250,7650,22036337,1.75E+11,3.62E+12,459602790,1375.6,43.55,40.91,44.43,40.24,12.42,4.25,0.25,-4
2009-01-22,-2,7430,-440,-5.59,8170,8270,7410,19902707,1.56E+11,3.41E+12,459602790,1374.5,43.67,44.21,45.1,40.41,0.28,4.25,0.25,-4
2009-01-23,-2,7010,-420,-5.65,7370,7400,6950,12876173,91822421660,3.22E+12,459602790,1371.8,46.47,43.26,47,41.4,6.41,4.25,0.25,-4
2009-01-28,2,8060,1050,14.98,7600,8060,7590,31037050,2.45E+11,3.70E+12,459602790,1391,42.16,41.99,43.6,40.6,1.39,4.25,0.25,-4
