date,종가,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,SOX종가,SOX변동률,BTC종가,BTC변동률,등락.분류
2012-04-04,29400,1123.4,101.47,104.09,104.12,101.08,-2.44,3.25,0.25,-3.0,72.52,421.9,-2.22,4.9,0.0,-1
2019-09-11,82600,1191.9,55.75,57.89,58.3,55.61,-2.87,1.5,2.25,0.75,170.23,1606.19,1.46,10162.5,0.57,-1
2013-04-04,29200,1120.6,93.26,94.5,94.84,92.12,-1.26,2.75,0.25,-2.5,81.75,421.14,1.28,132.1,-2.13,1
2013-06-18,31750,1128.0,98.44,97.93,98.67,97.41,0.69,2.5,0.25,-2.25,91.17,480.06,1.63,107.3,5.3,1
2016-11-29,42400,1170.3,45.23,46.88,46.98,44.82,-3.93,1.25,0.5,-0.75,110.76,885.25,-0.23,732.6,-0.1,-1
2014-07-16,51000,1023.7,101.2,100.21,101.6,100.07,1.24,2.5,0.25,-2.25,92.01,651.76,1.14,614.8,-0.77,1
2021-01-19,130500,1104.4,52.98,52.0,53.13,51.76,1.18,0.5,0.25,-0.25,195.37,3093.32,3.36,36002.9,-1.67,1
2018-08-21,78400,1121.7,67.35,66.62,68.1,66.52,1.38,1.5,2.0,0.5,218.72,1348.28,1.98,6482.2,3.41,1
2011-05-11,33700,1079.9,98.21,103.69,104.6,97.5,-5.46,3.0,0.25,-2.75,80.0,440.89,-0.83,5.5,-5.34,1
2015-05-15,45300,1093.6,59.69,59.67,59.97,58.42,-0.32,1.75,0.25,-1.5,100.95,709.52,0.17,237.2,0.13,-1
2016-12-02,44400,1172.6,51.68,51.01,51.73,50.18,1.21,1.25,0.5,-0.75,121.57,847.7,1.3,770.9,2.43,1
2015-05-28,49650,1107.0,57.68,57.63,58.07,56.51,0.3,1.75,0.25,-1.5,100.95,743.27,0.12,237.3,0.0,1
2017-08-01,65500,1121.9,49.16,50.21,50.43,48.37,-2.01,1.25,1.25,0.0,168.2,1091.13,0.55,2747.0,-4.73,-1
2016-07-27,33450,1138.4,41.92,42.66,43.2,41.68,-2.33,1.25,0.5,-0.75,107.01,774.93,0.0,654.5,0.02,1
2012-11-15,26150,1087.3,85.45,86.36,86.83,84.68,-1.01,2.75,0.25,-2.5,87.23,356.14,-1.33,11.2,2.28,-1
2019-05-10,74400,1175.8,61.66,61.64,62.49,61.42,-0.06,1.75,2.5,0.75,148.47,1478.87,0.14,6386.0,3.14,-1
2018-09-21,76700,1119.9,70.78,70.2,71.8,69.98,-0.03,1.5,2.0,0.5,227.06,1383.09,-0.33,6766.7,4.28,-1
2012-12-24,25150,1075.4,88.61,88.6,88.86,88.2,-0.06,2.75,0.25,-2.5,76.2,384.14,-0.38,13.4,0.53,-1
2020-01-07,94000,1169.6,62.7,62.91,63.15,62.11,-0.9,1.25,1.75,0.5,149.88,1867.28,1.78,8155.7,5.11,-1
2013-12-10,36500,1053.1,98.51,97.25,98.74,97.24,1.2,2.5,0.25,-2.25,84.98,515.34,-0.28,1033.7,12.49,1
2015-04-06,44750,1094.6,52.14,49.47,52.24,49.47,6.11,1.75,0.25,-1.5,98.49,692.68,0.51,255.0,-1.8,1
2014-12-08,48650,1113.2,63.05,65.46,65.55,62.78,-4.24,2.0,0.25,-1.75,102.6,693.0,-1.44,365.0,-3.06,1
2020-10-30,79900,1133.4,35.79,36.07,36.6,35.21,-1.05,0.5,0.25,-0.25,174.85,2246.15,-1.64,13559.9,0.76,-1
2010-11-17,23350,1129.2,80.44,82.44,82.67,80.06,-2.31,2.25,0.25,-2.0,80.1,373.85,-0.06,0.2,0.0,-1
2020-03-19,69000,1237.8,25.22,22.3,27.71,21.36,23.81,1.25,0.25,-1.0,182.42,1341.22,4.23,6172.0,15.12,-2
2018-08-06,79400,1128.1,69.01,68.65,69.92,68.5,0.76,1.5,2.0,0.5,218.72,1389.22,0.55,6943.6,-1.19,-1
2015-06-15,46150,1111.9,59.52,59.9,59.98,58.73,-0.73,1.75,0.25,-1.5,100.95,712.63,-0.21,237.0,1.39,-1
2014-04-03,36550,1057.0,100.29,99.29,100.49,99.07,0.67,2.5,0.25,-2.25,91.69,595.93,0.17,436.3,2.81,-1
2012-12-14,26200,1072.3,86.73,86.13,86.92,86.05,0.98,2.75,0.25,-2.5,76.2,381.03,-0.69,13.6,-0.73,-1
2017-12-07,76000,1091.9,56.69,56.0,56.78,55.82,1.3,1.5,1.25,-0.25,185.53,1244.52,0.99,16850.3,22.55,-1
2015-08-25,33500,1198.1,39.31,38.18,39.89,38.16,2.8,1.5,0.25,-1.25,104.28,559.59,-1.23,220.5,4.29,2
2014-05-09,41150,1023.5,99.99,100.27,101.18,99.71,-0.27,2.5,0.25,-2.25,97.72,575.97,-0.32,445.5,0.98,1
2020-02-19,103500,1188.1,53.29,52.12,53.66,51.93,2.38,1.25,1.75,0.5,182.42,1979.5,2.61,9609.4,-5.4,1
2013-01-30,24350,1088.0,97.94,97.32,98.24,97.32,0.38,2.75,0.25,-2.5,76.2,414.1,0.2,19.7,0.87,1
2016-11-15,39700,1169.8,45.81,43.76,46.09,43.55,5.75,1.25,0.5,-0.75,110.76,847.9,1.9,711.1,0.93,0
2014-08-13,43900,1028.3,97.59,97.2,97.78,96.75,0.23,2.5,0.25,-2.25,111.07,616.95,0.92,542.1,-4.5,1
2018-04-03,81800,1058.1,63.51,62.89,63.86,62.86,0.79,1.5,1.75,0.25,187.7,1302.09,1.96,7424.2,5.03,1
2015-12-07,30700,1156.8,37.65,40.1,40.15,37.5,-5.8,1.5,0.25,-1.25,78.93,684.86,-0.96,394.3,0.23,-1
2015-09-30,33550,1194.5,45.09,44.92,45.85,44.68,-0.31,1.5,0.25,-1.25,111.77,602.73,3.83,235.9,-0.33,-1
2020-11-12,88100,1112.4,41.12,41.47,42.19,40.87,-0.8,0.5,0.25,-0.25,174.85,2478.43,-1.31,16294.7,3.82,1
2021-01-05,130500,1083.1,49.93,47.38,50.2,47.24,4.85,0.5,0.25,-0.25,195.37,2837.17,1.94,33991.5,6.15,1
2016-08-08,34950,1111.3,43.02,41.99,43.39,41.81,2.92,1.25,0.5,-0.75,107.01,772.44,-0.17,589.2,-0.27,1
2014-08-01,46300,1026.2,97.88,97.7,98.1,97.09,-0.3,2.5,0.25,-2.25,111.07,609.76,0.36,598.8,1.57,1
2020-01-03,94500,1156.9,63.05,61.18,64.09,61.13,3.06,1.25,1.75,0.5,149.88,1853.98,-1.8,7343.1,5.4,-1
2011-01-25,27400,1120.3,86.19,87.7,87.85,86.12,-1.91,2.5,0.25,-2.25,79.06,439.12,-0.75,0.4,0.0,-1
2014-05-15,42000,1024.6,101.5,102.03,102.26,101.27,-0.85,2.5,0.25,-2.25,97.72,570.0,-1.18,448.1,1.24,-1
2016-05-10,26400,1164.7,44.66,43.25,44.79,43.03,2.81,1.5,0.5,-1.0,93.22,644.3,1.22,449.4,-2.41,1
2012-02-16,28700,1123.1,102.31,101.9,102.69,100.84,0.5,3.25,0.25,-3.0,73.73,435.88,2.44,4.3,-1.39,-1
2012-09-20,23900,1117.1,91.87,91.77,92.37,90.66,-0.12,3.0,0.25,-2.75,88.11,394.63,-0.98,12.3,-2.31,1
2017-08-16,66100,1138.2,46.78,47.72,47.99,46.67,-1.62,1.25,1.25,0.0,168.2,1098.07,0.15,4387.4,5.42,1
2015-03-06,46200,1100.1,49.61,50.89,51.22,48.88,-2.27,2.0,0.25,-1.75,102.6,712.42,-1.09,272.6,-0.97,1
2019-08-26,71800,1212.2,53.64,53.25,55.26,52.96,-0.98,1.5,2.25,0.75,170.23,1458.88,0.86,10371.8,2.32,-1
2016-11-25,42600,1182.4,46.06,47.97,48.26,45.88,-4.0,1.25,0.5,-0.75,110.76,890.97,0.19,740.4,0.69,-1
2011-09-26,19950,1186.0,80.24,79.64,81.56,77.11,0.49,3.25,0.25,-3.0,88.13,359.5,-0.13,4.9,-8.63,-1
2013-02-19,25850,1082.6,96.66,95.97,96.73,95.25,0.83,2.75,0.25,-2.5,73.77,433.64,1.2,29.4,9.17,-1
2012-03-19,29300,1124.4,108.09,107.18,108.24,106.55,0.96,3.25,0.25,-3.0,72.52,438.69,0.75,4.7,-11.17,1
2020-05-22,81300,1230.7,33.25,33.95,34.0,30.72,-1.98,0.75,0.25,-0.5,173.6,1802.31,0.63,9169.7,1.22,-1
2012-12-26,25450,1074.8,90.98,88.62,91.3,88.59,2.67,2.75,0.25,-2.5,76.2,381.01,-0.81,13.5,0.9,1
2016-01-19,28300,1212.5,28.46,29.2,30.21,28.21,-5.21,1.5,0.5,-1.0,78.93,575.18,0.15,379.5,-1.29,2
2016-02-02,28450,1204.5,29.88,31.37,31.53,29.57,-5.5,1.5,0.5,-1.0,78.93,595.7,-3.39,373.9,0.47,1
2015-11-20,31000,1164.2,40.39,40.54,40.99,38.99,-0.37,1.5,0.25,-1.25,99.06,665.76,0.32,321.1,-1.19,-1
2013-01-15,25950,1056.1,93.28,94.2,94.44,93.22,-0.91,2.75,0.25,-2.5,76.2,399.87,-0.5,14.3,-0.35,-1
2010-07-28,23100,1183.6,76.99,77.08,77.74,75.9,-0.66,2.0,0.25,-1.75,90.74,359.47,-1.81,0.1,0.0,-1
2015-07-09,40950,1135.7,52.78,51.83,53.54,51.48,2.19,1.5,0.25,-1.25,97.82,646.64,-1.31,269.1,0.19,1
2017-11-13,82300,1117.2,56.76,56.9,57.15,56.3,0.04,1.25,1.25,0.0,183.87,1306.58,0.27,6522.5,10.96,1
2016-03-21,29550,1161.3,39.91,39.06,40.3,38.61,1.19,1.5,0.5,-1.0,100.61,675.96,0.14,411.1,-0.1,1
2012-12-27,25750,1073.8,90.87,91.0,91.44,90.05,-0.12,2.75,0.25,-2.5,76.2,379.55,-0.38,13.4,-0.37,1
2012-06-14,23900,1167.8,83.91,82.44,84.42,82.27,1.56,3.25,0.25,-3.0,74.69,369.15,-0.17,5.9,0.0,1
2018-04-12,84000,1066.4,67.07,66.75,67.33,66.0,0.37,1.5,1.75,0.25,187.7,1339.66,1.87,7926.6,13.85,1
2013-12-04,34800,1061.3,97.2,96.9,97.58,96.3,1.21,2.5,0.25,-2.25,84.98,508.77,-0.48,1237.6,7.16,1
2016-06-21,29800,1163.2,48.85,49.14,49.32,48.16,-1.05,1.5,0.5,-1.0,100.66,699.4,0.33,667.4,-9.07,-1
2011-06-24,27900,1076.7,91.16,92.29,92.34,89.82,0.15,3.0,0.25,-2.75,80.36,392.5,-2.5,17.5,0.0,2
2015-04-22,45250,1083.5,56.16,56.34,57.19,55.73,1.63,1.75,0.25,-1.5,98.49,716.82,1.37,233.8,0.02,1
2019-06-14,63100,1184.7,52.51,52.18,52.98,51.7,0.44,1.75,2.5,0.75,149.27,1356.55,-2.61,8656.1,5.32,-1
2020-03-03,92800,1200.3,47.18,47.72,48.66,46.47,0.92,1.25,1.25,0.0,182.42,1705.26,-3.41,8761.4,-1.61,1
2017-04-19,49850,1137.9,50.44,52.36,52.65,50.09,-3.76,1.25,1.0,-0.25,144.04,982.05,0.55,1215.2,0.76,-1
2017-12-15,75700,1086.7,57.3,57.15,57.49,56.94,0.46,1.5,1.5,0.0,185.53,1250.89,1.5,17604.8,6.9,-1
2014-01-03,36300,1050.4,93.96,95.47,95.74,93.86,-1.55,2.5,0.25,-2.25,84.98,526.68,-0.2,884.3,3.19,1
2019-08-09,73300,1211.3,54.5,52.88,54.92,52.37,3.73,1.5,2.25,0.75,170.23,1464.34,-1.81,12089.8,-0.84,1
2017-08-03,65500,1123.2,49.03,49.59,49.96,48.78,-1.13,1.25,1.25,0.0,168.2,1078.8,-0.48,2810.0,3.29,-1
2020-11-30,97500,1104.4,45.34,45.34,45.8,44.42,-0.42,0.5,0.25,-0.25,174.85,2663.49,1.21,19698.1,8.32,-1
2010-12-27,23100,1152.0,91.0,91.07,91.88,90.51,-0.56,2.5,0.25,-2.25,79.06,412.27,0.12,0.3,0.0,-1
2018-10-17,70400,1128.1,69.75,72.17,72.43,69.43,-3.02,1.5,2.25,0.75,227.06,1277.31,-0.44,6686.6,-0.28,1
2018-09-06,78800,1117.6,67.77,68.64,69.02,67.0,-1.38,1.5,2.0,0.5,227.06,1366.35,-2.67,6514.0,-2.87,-1
2014-10-30,47200,1047.0,81.12,81.93,82.09,80.72,-1.31,2.25,0.25,-2.0,113.63,616.96,-1.16,344.9,2.91,1
2017-12-26,74000,1079.2,59.97,58.4,60.01,58.32,2.36,1.5,1.5,0.0,185.53,1258.88,-0.97,15756.6,13.9,-1
2021-03-04,142000,1122.9,63.83,61.08,64.86,60.52,4.16,0.5,0.25,-0.25,195.37,2831.63,-4.84,48428.0,-3.9,-1
2015-12-16,30400,1182.9,35.52,36.79,37.35,35.29,-4.9,1.5,0.5,-1.0,78.93,671.7,0.78,454.0,-1.87,1
2013-06-07,31100,1119.2,96.03,94.72,96.39,93.72,1.34,2.5,0.25,-2.25,91.17,471.47,1.47,111.0,-6.7,-1
2013-05-06,28900,1099.9,96.16,95.58,97.17,94.85,0.58,2.75,0.25,-2.5,93.42,453.47,0.57,112.3,-3.22,-1
2011-11-11,21550,1134.3,98.99,97.51,99.4,97.35,1.24,3.25,0.25,-3.0,79.13,391.6,3.53,3.1,8.45,1
2011-02-28,28350,1127.9,96.97,98.5,99.96,96.71,-0.93,2.75,0.25,-2.5,70.04,458.62,-1.09,0.9,0.0,1
2016-07-07,30650,1165.8,45.14,47.88,48.25,44.87,-4.83,1.25,0.5,-0.75,107.01,681.82,1.23,635.3,-5.57,1
2019-07-03,69100,1164.8,57.34,56.49,57.48,56.04,1.94,1.75,2.5,0.75,149.27,1470.49,-0.43,11900.8,9.83,-1
2014-01-24,35900,1071.9,96.64,97.37,97.8,96.25,-0.7,2.5,0.25,-2.25,84.98,528.89,-2.33,916.5,-2.92,1
2016-09-19,39200,1112.3,43.3,43.18,44.15,43.12,0.63,1.25,0.5,-0.75,109.03,803.06,0.19,609.8,-0.14,1
2015-02-04,47300,1098.3,48.45,51.67,52.56,47.95,-8.67,2.0,0.25,-1.75,102.6,669.15,0.33,226.6,-0.36,1
2018-03-20,89600,1071.2,63.4,62.1,63.81,62.08,2.16,1.5,1.5,0.0,187.7,1405.5,0.77,8912.6,3.43,-1
2021-02-19,133000,1105.7,59.24,60.2,60.29,58.59,-2.12,0.5,0.25,-0.25,195.37,3223.46,2.44,55906.6,8.38,2
2011-04-15,34150,1089.4,109.66,108.45,110.1,107.21,1.43,3.0,0.25,-2.75,80.0,431.23,0.66,1.0,0.0,1
2020-01-08,97400,1165.3,59.61,62.84,65.65,59.15,-4.93,1.25,1.75,0.5,149.88,1867.59,0.02,8059.6,-1.18,1
2019-12-02,80500,1180.3,55.96,55.47,56.67,55.42,1.43,1.25,1.75,0.5,149.88,1691.75,-1.46,7298.2,-1.33,-1
2011-08-19,15600,1072.3,82.26,81.3,83.55,79.17,-0.15,3.25,0.25,-3.0,78.94,326.32,-1.78,11.6,7.57,-2
2015-11-02,32150,1138.6,46.14,46.43,46.73,45.56,-0.97,1.5,0.25,-1.25,99.06,668.53,0.91,359.3,11.25,1
2021-01-04,126000,1088.0,47.62,48.4,49.83,47.18,-1.85,0.5,0.25,-0.25,195.37,2783.21,-0.44,32022.6,-2.84,2
2021-05-14,118500,1130.6,65.37,63.83,65.62,63.33,2.43,0.5,0.25,-0.25,,2981.42,0.03,49839.8,0.27,1
2016-06-20,30050,1170.8,49.37,48.29,49.42,48.14,2.9,1.5,0.5,-1.0,100.66,697.08,1.16,734.0,-3.56,1
2011-07-07,26400,1064.9,98.67,97.04,99.42,96.99,2.09,3.25,0.25,-3.0,78.94,420.4,2.09,14.8,0.0,-1
2020-04-02,80000,1222.2,25.32,21.22,27.39,20.76,24.67,0.75,0.25,-0.5,173.6,1474.61,3.28,6800.5,2.44,1
2011-06-01,28400,1076.9,100.29,102.68,103.31,99.63,-2.35,3.0,0.25,-2.75,80.36,426.28,-3.03,9.6,9.5,-2
2019-01-31,73900,1117.2,53.79,54.28,55.37,53.62,-0.81,1.75,2.5,0.75,145.08,1272.09,0.03,3437.2,-0.66,-1
2018-01-11,72600,1070.7,63.8,63.5,64.77,63.43,0.36,1.5,1.5,0.0,185.53,1314.34,0.62,13535.4,-10.02,-1
2019-04-12,78100,1139.2,63.89,63.71,64.65,63.66,0.49,1.75,2.5,0.75,164.28,1497.12,1.43,5054.2,0.63,-1
2020-01-13,100500,1161.1,58.08,59.04,59.27,57.91,-1.63,1.25,1.75,0.5,149.88,1890.79,1.31,8111.4,-0.93,1
2012-05-16,23050,1154.1,92.81,93.16,94.16,91.81,-1.24,3.25,0.25,-3.0,80.23,379.82,-1.67,5.1,0.99,-2
2017-06-29,68500,1141.7,44.93,44.89,45.45,44.65,0.42,1.25,1.25,0.0,154.33,1040.42,-2.51,2558.4,-0.75,1
2021-01-21,131500,1100.0,53.13,52.93,53.41,52.75,-0.21,0.5,0.25,-0.25,195.37,3132.17,1.53,30842.1,-13.06,1
2021-01-26,129000,1103.2,52.61,52.91,53.25,52.29,-0.3,0.5,0.25,-0.25,195.37,3031.77,-1.54,32502.1,0.77,-1
2019-01-17,64900,1122.0,52.07,52.3,52.58,50.98,-0.46,1.75,2.5,0.75,145.08,1200.76,1.14,3626.4,1.07,1
2014-06-12,47400,1016.5,106.53,104.47,106.95,104.35,2.04,2.5,0.25,-2.25,97.72,621.35,-0.34,597.1,-7.13,1
2011-12-22,21150,1150.9,99.53,99.03,100.05,98.51,0.87,3.25,0.25,-3.0,72.25,366.81,3.49,3.9,0.0,-1
2012-07-09,23700,1138.4,85.99,84.2,86.48,84.0,1.82,3.25,0.25,-3.0,74.69,371.47,-1.22,7.0,3.24,-1
2011-02-16,29200,1122.5,84.99,84.44,85.95,84.12,0.79,2.75,0.25,-2.5,70.04,466.56,1.12,1.0,0.0,-1
2017-05-19,54200,1125.2,50.33,49.28,50.53,49.28,1.99,1.25,1.0,-0.25,144.04,1060.77,1.09,1962.0,4.31,-1
2019-12-05,78800,1193.7,58.43,58.36,59.12,58.1,0.0,1.25,1.75,0.5,149.88,1697.66,0.37,7399.2,2.7,1
2017-02-08,54600,1142.1,52.34,51.64,52.67,51.22,0.33,1.25,0.75,-0.5,123.05,972.14,0.16,1055.5,0.56,1
2012-04-10,27750,1137.6,101.02,102.33,102.96,100.68,-1.41,3.25,0.25,-3.0,72.52,409.65,-1.78,4.8,0.0,-1
2020-05-11,84500,1217.7,24.14,24.49,25.58,23.67,-2.43,0.75,0.25,-0.5,173.6,1774.31,-0.07,8579.8,-1.82,-1
2015-11-26,32750,1145.1,42.59,43.08,43.29,42.3,-1.05,1.5,0.25,-1.25,99.06,668.3,0.37,353.7,8.01,1
2012-10-05,23250,1113.3,89.88,91.51,91.71,89.01,-2.0,3.0,0.25,-2.75,88.11,383.28,-0.1,12.7,-1.25,1
2014-05-23,42350,1025.2,104.35,103.71,104.5,103.64,0.59,2.5,0.25,-2.25,97.72,589.91,0.96,518.1,0.53,-1
2012-02-15,29000,1123.6,101.8,100.9,102.54,100.61,1.05,3.25,0.25,-3.0,73.73,425.48,0.48,4.3,-2.91,2
2017-09-04,68100,1122.7,47.41,47.31,47.66,47.16,0.19,1.25,1.25,0.0,182.32,1111.485,-0.48,4267.5,-7.49,-1
2012-05-10,26600,1140.0,97.08,96.45,97.69,96.08,0.28,3.25,0.25,-3.0,80.23,391.74,-0.36,4.8,-3.77,1
2018-12-21,60000,1128.9,45.59,46.25,46.77,45.13,-0.63,1.75,2.5,0.75,145.08,1101.29,-1.47,3850.9,-5.52,1
2016-05-24,26850,1183.1,48.62,48.08,49.27,47.64,1.12,1.5,0.5,-1.0,93.22,685.64,2.42,446.1,0.55,-1
2021-02-18,126000,1107.7,60.52,61.68,62.26,59.79,-1.01,0.5,0.25,-0.25,195.37,3146.79,-0.99,51582.2,-0.95,-1
2015-03-05,45500,1096.5,50.76,51.62,52.4,50.61,-1.49,2.0,0.25,-1.75,102.6,720.25,0.1,275.2,1.22,-1
2017-04-28,54000,1130.1,49.33,49.27,49.76,48.8,0.74,1.25,1.0,-0.25,144.04,1005.53,-1.74,1329.6,-0.25,1
2017-11-09,82400,1114.3,57.17,56.85,57.53,56.69,0.63,1.25,1.25,0.0,183.87,1294.66,-2.0,7129.6,-4.23,-1
2017-02-10,50000,1145.7,53.86,53.15,54.13,52.9,1.62,1.25,0.75,-0.5,123.05,963.05,-0.08,997.6,1.91,-2
2017-01-10,49750,1205.5,50.82,51.83,52.37,50.71,-2.19,1.25,0.75,-0.5,121.57,923.06,0.49,904.4,0.51,1
2016-08-23,35600,1125.3,48.1,47.39,48.32,46.59,2.23,1.25,0.5,-0.75,107.01,801.31,0.5,583.6,-0.67,-1
2018-07-13,88800,1127.8,71.01,70.38,71.66,69.84,0.97,1.5,2.0,0.5,197.78,1340.83,-0.4,6230.2,-0.33,1
2016-03-08,30500,1200.7,36.5,37.94,38.39,36.12,-3.69,1.5,0.5,-1.0,100.61,638.01,-2.25,411.9,-0.72,-1
2017-01-05,46950,1206.7,53.76,53.39,54.12,52.79,0.94,1.25,0.75,-0.5,121.57,901.69,-0.89,989.3,-12.86,1
2017-03-10,49200,1156.1,48.49,49.61,50.11,48.31,-1.6,1.25,0.75,-0.5,143.26,991.93,1.17,1112.4,-6.63,1
2021-04-20,138500,1118.2,62.44,63.47,64.25,61.5,-1.48,0.5,0.25,-0.25,200.03,3121.43,-1.56,56483.2,1.5,1
2017-10-23,84700,1131.9,51.9,52.07,52.3,51.68,0.84,1.25,1.25,0.0,182.32,1237.14,0.47,5903.6,-1.32,1
2016-08-29,36250,1113.9,46.98,47.22,47.28,46.62,-1.39,1.25,0.5,-0.75,107.01,803.62,0.28,574.2,-0.13,0
2020-06-19,85400,1213.0,39.75,38.85,40.49,38.4,2.34,0.75,0.25,-0.5,173.6,1966.79,-0.67,9314.0,-0.79,-1
2017-02-21,50900,1147.6,54.06,53.48,54.68,53.35,0.17,1.25,0.75,-0.5,123.05,990.44,1.4,1119.0,3.85,1
2020-12-02,109000,1107.1,45.28,44.38,45.92,43.92,1.64,0.5,0.25,-0.25,195.37,2716.35,0.24,19218.8,2.39,2
2016-07-18,32750,1132.7,45.24,46.12,46.14,44.86,-1.55,1.25,0.5,-0.75,107.01,734.54,1.51,670.4,-0.88,1
2014-11-04,47450,1075.1,77.19,78.22,78.41,75.84,-2.02,2.0,0.25,-1.75,102.6,642.99,-0.28,328.0,1.15,-1
2016-12-09,45500,1159.1,51.5,50.92,51.66,50.86,1.3,1.25,0.5,-0.75,121.57,892.51,-0.36,770.5,0.26,-1
2012-10-22,23400,1105.3,88.73,89.52,90.8,88.21,-1.47,3.0,0.25,-2.75,88.11,365.51,0.16,11.7,0.69,1
2014-11-17,45900,1099.6,75.64,75.93,76.18,74.71,-0.24,2.0,0.25,-1.75,102.6,642.55,-0.47,384.7,-0.24,-2
2012-10-31,24850,1094.1,86.24,85.73,87.19,85.61,0.65,2.75,0.25,-2.5,88.11,367.03,-0.07,11.2,2.85,1
2019-12-20,95000,1164.5,60.44,61.11,61.2,60.02,-1.27,1.25,1.75,0.5,149.88,1853.87,1.03,7196.4,0.43,1
2015-04-13,44200,1094.6,51.91,51.81,53.1,51.47,0.52,1.75,0.25,-1.5,98.49,704.52,-0.64,223.6,-5.2,1
2020-10-21,83800,1139.7,40.03,41.22,41.59,39.78,-3.45,0.5,0.25,-0.25,174.85,2367.26,-0.78,12808.7,7.51,-1
2020-10-22,83300,1133.7,40.64,40.04,41.02,39.71,1.52,0.5,0.25,-0.25,174.85,2370.45,0.13,12974.6,1.3,-1
2013-01-17,25900,1058.9,95.49,94.19,96.04,93.8,1.33,2.75,0.25,-2.5,76.2,412.53,2.0,15.5,5.23,-1
2017-01-16,49300,1177.7,52.52,52.46,52.72,52.13,0.13,1.25,0.75,-0.5,121.57,917.075,-0.47,827.3,0.75,-1
2019-11-22,81700,1176.5,57.77,58.31,58.74,57.5,-1.38,1.25,1.75,0.5,149.88,1690.79,0.0,7272.5,-4.66,1
2018-06-01,91400,1076.4,65.81,67.07,67.34,65.51,-1.83,1.5,1.75,0.25,197.78,1411.31,2.34,7530.8,0.38,-1
2021-01-07,134500,1086.8,50.83,50.53,51.28,50.39,0.4,0.5,0.25,-0.25,195.37,2937.0,3.86,39460.2,7.25,1
2015-05-21,46350,1095.2,60.72,58.81,60.94,58.69,2.95,1.75,0.25,-1.5,100.95,718.44,0.55,235.4,0.61,-1
2013-09-13,29000,1083.2,108.21,108.64,108.74,107.23,-0.36,2.5,0.25,-2.25,102.85,488.23,0.45,140.7,0.94,1
2014-02-19,39150,1064.1,103.31,103.14,103.8,102.4,0.86,2.5,0.25,-2.25,84.98,560.02,-0.08,261.5,-11.03,1
2016-10-10,41300,1115.7,51.35,49.57,51.6,49.15,3.09,1.25,0.5,-0.75,107.3,832.91,-0.49,617.3,0.25,-1
2011-08-08,21850,1069.4,81.31,85.71,85.73,80.17,-6.41,3.25,0.25,-3.0,78.94,331.33,-5.39,7.8,-1.27,-2
2015-05-20,46850,1090.9,58.98,58.32,59.04,58.1,3.0,1.75,0.25,-1.5,100.95,714.48,0.15,234.0,0.84,1
2017-11-06,83500,1112.7,57.35,55.97,57.61,55.66,3.07,1.25,1.25,0.0,183.87,1317.34,1.34,6959.2,-5.82,-1
2018-12-07,66800,1117.8,52.61,51.76,54.22,50.6,2.18,1.75,2.25,0.5,145.08,1157.86,-3.74,3422.2,-2.46,1
2021-03-05,140000,1126.2,66.09,64.16,66.42,63.82,3.54,0.5,0.25,-0.25,195.37,2920.75,3.15,48792.5,0.75,-1
2012-05-14,26100,1145.2,94.78,95.79,95.83,93.65,-1.4,3.25,0.25,-3.0,80.23,390.31,-1.09,5.0,1.62,1
2017-03-07,48800,1156.1,53.14,53.17,53.8,52.71,-0.11,1.25,0.75,-0.5,143.26,976.85,0.27,1232.7,-3.47,-1
2014-05-28,42600,1023.4,102.72,104.14,104.39,102.64,-1.34,2.5,0.25,-2.25,97.72,597.66,0.1,570.8,0.13,1
2012-02-13,26850,1121.2,100.91,99.33,100.87,99.09,2.27,3.25,0.25,-3.0,73.73,421.73,0.38,5.3,-4.54,-1
2017-05-15,55600,1126.8,48.85,47.85,49.66,47.75,2.11,1.25,1.0,-0.25,144.04,1061.05,1.51,1708.9,-3.59,1
2019-07-01,70000,1156.4,59.09,59.27,60.28,58.34,1.06,1.75,2.5,0.75,149.27,1497.55,2.65,10616.6,-1.87,1
2015-08-12,35800,1170.4,43.3,43.27,43.87,42.8,0.51,1.5,0.25,-1.25,104.28,641.52,0.58,267.7,-0.51,-1
2021-03-24,133500,1128.0,61.18,57.4,61.34,57.29,5.92,0.5,0.25,-0.25,195.37,2953.97,-1.34,52325.4,-3.91,-1
2021-04-14,137000,1126.1,63.15,60.44,63.44,60.38,4.94,0.5,0.25,-0.25,200.03,3213.88,-1.19,62980.4,-0.88,-1
2014-03-05,39450,1072.0,101.45,103.35,103.53,100.85,-1.82,2.5,0.25,-2.25,99.53,571.3,0.21,658.3,-0.54,1
2013-07-19,28400,1122.3,108.05,108.12,109.32,107.48,0.01,2.5,0.25,-2.25,91.17,486.17,-0.22,92.0,2.14,-1
2017-01-06,48000,1191.6,53.99,53.73,54.32,53.32,0.43,1.25,0.75,-0.5,121.57,908.65,0.77,886.2,-10.43,1
2010-12-10,24500,1138.4,87.79,88.51,89.0,87.1,-0.66,2.5,0.25,-2.25,79.06,416.69,0.07,0.2,0.0,1
2011-09-09,19900,1072.8,87.24,88.77,89.5,85.64,-2.03,3.25,0.25,-3.0,88.13,348.4,-1.06,5.0,-22.97,1
2012-03-16,28800,1129.1,107.06,105.44,107.34,105.13,1.86,3.25,0.25,-3.0,72.52,435.41,0.1,5.3,0.0,-1
