date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동,종가코스닥,시가코스닥,고가코스닥,저가코스닥,거래량코스닥,변동코스닥
2017-02-28,1,1,1,46700,700,1.52,46600,47600,46200,5588155,263000000000.0,34000000000000.0,728002365,1132.1,54.01,54.04,54.23,53.18,-0.07,1.25,0.75,-0.5,123.05,1922000,969.38,-1.33,1189.3,0.04,"2,091.64","2,094.41","2,084.36",399.82M,0.29,612.2,613.67,614.36,611.13,675.83K,0.01
2017-03-02,1,1,1,47700,1000,2.14,46850,47850,46800,7093071,335000000000.0,34700000000000.0,728002365,1132.3,52.61,53.69,53.8,52.54,-2.27,1.25,0.75,-0.5,143.26,1986000,974.33,-1.11,1255.5,2.68,"2,102.65","2,112.58","2,096.31",434.71M,0.53,608.93,614.58,614.59,608.61,705.55K,-0.53
2017-03-03,0,-1,-1,47100,-600,-1.26,47650,48250,46700,3937032,187000000000.0,34300000000000.0,728002365,1142.0,53.33,52.58,53.39,52.55,1.37,1.25,0.75,-0.5,143.26,1981000,973.97,-0.04,1283.3,2.22,"2,078.75","2,091.59","2,072.09",425.94M,-1.14,600.73,607.59,607.59,597.43,902.04K,-1.35
2017-03-06,1,1,1,49350,2250,4.78,47600,49400,47550,5045970,246000000000.0,35900000000000.0,728002365,1152.7,53.2,53.19,53.56,52.76,-0.24,1.25,0.75,-0.5,143.26,2004000,974.18,0.02,1277.0,0.46,"2,081.36","2,083.80","2,067.68",431.44M,0.13,604.05,598.98,604.29,597.66,707.69K,0.55
2017-03-07,0,-1,-1,48800,-550,-1.11,49100,49300,48050,3439908,167000000000.0,35500000000000.0,728002365,1156.1,53.14,53.17,53.8,52.71,-0.11,1.25,0.75,-0.5,143.26,2010000,976.85,0.27,1232.7,-3.47,"2,094.05","2,096.79","2,079.16",277.83M,0.61,606.05,603.57,606.1,602.95,1.02B,0.33
2017-03-08,0,-1,-1,48000,-800,-1.64,48800,49300,47900,3728263,180000000000.0,34900000000000.0,728002365,1151.2,50.28,52.79,52.92,50.05,-5.38,1.25,0.75,-0.5,143.26,2010000,979.0,0.22,1147.0,-6.95,"2,095.41","2,101.56","2,088.19",381.44M,0.06,605.75,607.15,607.42,604.8,882.87M,-0.05
2017-03-09,0,0,0,48000,0,0.0,48200,48850,48000,2957372,143000000000.0,34900000000000.0,728002365,1146.6,49.28,50.22,50.84,48.59,-1.99,1.25,0.75,-0.5,143.26,2010000,980.48,0.15,1191.3,3.87,"2,091.06","2,100.08","2,090.73",408.23M,-0.21,606.13,607.58,610.58,605.3,885.24M,0.06
2017-03-10,1,1,1,49200,1200,2.5,48100,49550,47500,3849912,188000000000.0,35800000000000.0,728002365,1156.1,48.49,49.61,50.11,48.31,-1.6,1.25,0.75,-0.5,143.26,2009000,991.93,1.17,1112.4,-6.63,"2,097.35","2,102.05","2,082.31",500.86M,0.3,612.26,607.01,612.26,596.85,1.24B,1.01
2017-03-13,1,1,1,51000,1800,3.66,49550,51100,49300,4948062,250000000000.0,37100000000000.0,728002365,1158.2,48.4,48.45,48.68,47.9,-0.19,1.25,0.75,-0.5,143.26,2030000,999.39,0.75,1238.2,1.07,"2,117.59","2,122.88","2,100.91",382.13M,0.97,615.59,613.79,615.87,613.44,805.13M,0.54
2017-03-14,0,-1,-1,50300,-700,-1.37,51800,51900,50300,4024138,205000000000.0,36600000000000.0,728002365,1147.7,47.72,48.45,48.79,47.09,-1.4,1.25,0.75,-0.5,143.26,2068000,996.33,-0.31,1243.1,0.4,"2,133.78","2,135.50","2,124.42",365.08M,0.76,614.12,617.07,617.21,613.93,1.06B,-0.24
2017-03-15,0,-1,-1,48800,-1500,-2.98,49350,49500,48550,4688787,230000000000.0,35500000000000.0,728002365,1147.3,48.86,48.76,49.04,48.16,2.39,1.25,0.75,-0.5,143.26,2070000,1004.65,0.84,1253.4,0.83,"2,133.00","2,135.38","2,127.26",374.70M,-0.04,608.68,615.38,615.54,608.03,1.07B,-0.89
2017-03-16,1,1,1,49150,350,0.72,49350,49650,48500,3458839,169000000000.0,35800000000000.0,728002365,1146.3,48.75,49.01,49.62,48.45,-0.23,1.25,1.0,-0.25,143.26,2092000,1002.81,-0.18,1172.9,-6.43,"2,150.08","2,156.85","2,143.01",402.42M,0.8,613.88,611.48,613.88,610.6,904.94M,0.85
2017-03-17,0,-1,-1,46750,-2400,-4.88,48400,48400,46600,8098258,381000000000.0,34000000000000.0,728002365,1131.7,48.78,48.79,49.2,48.6,0.06,1.25,1.0,-0.25,143.26,2120000,1004.6,0.18,1071.7,-8.63,"2,164.58","2,164.59","2,148.86",302.79M,0.67,613.26,615.09,615.09,611.65,823.31M,-0.1
2017-03-20,1,1,1,47600,850,1.82,46950,47650,46550,3929405,185000000000.0,34700000000000.0,728002365,1131.4,48.22,48.7,48.74,47.84,-1.15,1.25,1.0,-0.25,143.26,2095000,1012.29,0.77,1047.5,2.44,"2,157.01","2,160.57","2,151.51",264.95M,-0.35,609.11,613.73,613.73,607.48,735.06M,-0.68
2017-03-21,0,-1,-1,47550,-50,-0.11,47900,48250,47000,3720816,178000000000.0,34600000000000.0,728002365,1124.5,47.34,47.93,48.73,47.23,-1.82,1.25,1.0,-0.25,143.26,2128000,988.42,-2.36,1121.3,7.04,"2,178.38","2,181.99","2,160.25",303.94M,0.99,609.73,610.7,612.13,608.66,831.31M,0.1
2017-03-22,1,1,1,48650,1100,2.31,47000,48800,47000,4157526,200000000000.0,35400000000000.0,728002365,1117.5,48.04,48.16,48.32,47.01,1.48,1.25,1.0,-0.25,143.26,2123000,999.34,1.1,1044.7,-6.83,"2,168.30","2,170.00","2,158.96",394.43M,-0.46,607.57,608.36,611.49,606.8,718.84M,-0.35
2017-03-23,0,-1,-1,48450,-200,-0.41,48950,49300,48150,2473925,120000000000.0,35300000000000.0,728002365,1123.8,47.7,48.15,48.48,47.58,-0.71,1.25,1.0,-0.25,143.26,2090000,996.85,-0.25,1035.0,-0.93,"2,172.72","2,182.42","2,170.56",358.61M,0.2,605.53,609.36,609.68,604.48,824.07M,-0.34
2017-03-24,1,1,1,49500,1050,2.17,50000,50200,49300,5174622,257000000000.0,36000000000000.0,728002365,1120.0,47.97,47.67,48.2,47.54,0.57,1.25,1.0,-0.25,143.26,2075000,1004.35,0.75,939.7,-9.21,"2,168.95","2,179.34","2,163.34",358.67M,-0.17,608.18,607.34,608.28,605.59,746.35M,0.44
2017-03-27,1,1,1,50700,1200,2.42,50000,51100,49950,5607032,284000000000.0,36900000000000.0,728002365,1122.7,47.73,48.12,48.28,47.08,-0.5,1.25,1.0,-0.25,143.26,2060000,1005.95,0.16,1045.1,7.81,"2,155.66","2,165.25","2,153.14",395.86M,-0.61,607.07,609.63,611.03,606.96,813.81M,-0.18
2017-03-28,1,1,1,50800,100,0.2,51200,51300,50000,2862493,145000000000.0,37000000000000.0,728002365,1114.2,48.37,47.89,48.74,47.8,1.34,1.25,1.0,-0.25,143.26,2074000,1008.97,0.3,1044.4,-0.07,"2,163.31","2,169.14","2,157.71",393.97M,0.35,612.28,608.75,612.28,607.98,806.00M,0.86
2017-03-29,1,1,1,51300,500,0.98,51000,52200,50800,4154277,214000000000.0,37300000000000.0,728002365,1112.5,49.51,48.47,49.63,48.38,2.36,1.25,1.0,-0.25,143.26,2089000,1006.49,-0.25,1041.9,-0.24,"2,166.98","2,172.31","2,162.04",626.79M,0.17,613.63,614.65,614.66,612.55,788.08M,0.22
2017-03-30,0,-1,-1,50900,-400,-0.78,51100,51500,50200,2204243,112000000000.0,37100000000000.0,728002365,1114.0,50.35,49.6,50.47,49.27,1.7,1.25,1.0,-0.25,143.26,2099000,1011.81,0.53,1037.9,-0.38,"2,164.64","2,174.16","2,159.16",643.56M,-0.11,614.68,615.34,615.43,613.09,799.65M,0.17
2017-03-31,0,-1,-1,50500,-400,-0.79,50800,50800,49900,2682196,135000000000.0,36800000000000.0,728002365,1116.1,50.6,50.32,50.85,49.9,0.5,1.25,1.0,-0.25,143.26,2060000,1011.4,-0.04,1079.1,3.97,"2,160.23","2,166.93","2,159.80",441.64M,-0.2,619.28,616.2,619.48,615.43,775.56M,0.75
2017-04-03,1,1,1,51800,1300,2.57,50800,51900,50700,2361892,122000000000.0,37700000000000.0,728002365,1119.3,50.24,50.69,50.83,50.12,-0.71,1.25,1.0,-0.25,144.04,2072000,1005.8,-0.55,1147.6,4.57,"2,167.51","2,171.33","2,161.26",398.51M,0.34,628.52,621.47,628.52,620.34,767.67M,1.49
2017-04-04,0,-1,-1,51000,-800,-1.54,52100,52200,50800,2192884,113000000000.0,37100000000000.0,728002365,1113.8,51.03,50.24,51.3,49.88,1.57,1.25,1.0,-0.25,144.04,2104000,1000.48,-0.53,1141.8,-0.5,"2,161.10","2,166.94","2,156.89",522.09M,-0.3,625.49,629.23,629.78,625.2,994.55M,-0.48
2017-04-05,0,-1,-1,50300,-700,-1.37,50600,51000,49950,2758658,139000000000.0,36600000000000.0,728002365,1118.9,51.15,51.18,51.88,50.74,0.24,1.25,1.0,-0.25,144.04,2107000,993.53,-0.69,1129.9,-1.04,"2,160.85","2,164.85","2,146.98",571.69M,-0.01,630.17,627.89,630.17,626.94,923.74M,0.75
2017-04-06,0,-1,-1,49400,-900,-1.79,50300,50500,49100,2991825,148000000000.0,36000000000000.0,728002365,1124.0,51.7,50.8,51.82,50.77,1.08,1.25,1.0,-0.25,144.04,2092000,994.69,0.12,1188.7,5.21,"2,152.75","2,153.83","2,143.30",510.16M,-0.37,630.46,630.59,630.59,625.2,873.35M,0.05
2017-04-07,1,1,1,49800,400,0.81,49450,49800,48700,2645476,131000000000.0,36300000000000.0,728002365,1131.0,52.24,51.7,52.94,51.49,1.04,1.25,1.0,-0.25,144.04,2080000,999.35,0.47,1190.5,0.15,"2,151.73","2,155.70","2,142.51",408.46M,-0.05,633.32,632.16,633.49,629.61,833.21M,0.45
2017-04-10,0,-1,-1,49000,-800,-1.61,49700,49750,48950,1824895,89822690638.0,35700000000000.0,728002365,1134.6,53.08,52.31,53.18,52.29,1.61,1.25,1.0,-0.25,144.04,2097000,991.62,-0.77,1206.7,0.2,"2,133.32","2,148.83","2,128.35",512.92M,-0.86,619.41,633.24,633.24,617.16,865.60M,-2.2
2017-04-11,0,-1,-1,48850,-150,-0.31,48550,49350,48400,2384127,117000000000.0,35600000000000.0,728002365,1141.6,53.4,53.13,53.45,52.7,0.6,1.25,1.0,-0.25,144.04,2080000,983.34,-0.83,1220.7,1.16,"2,123.85","2,136.55","2,117.82",489.31M,-0.44,621.64,620.25,625.18,614.21,813.38M,0.36
2017-04-12,1,1,1,49000,150,0.31,48800,49200,48550,1694663,82702802525.0,35700000000000.0,728002365,1145.8,53.11,53.4,53.76,52.71,-0.54,1.25,1.0,-0.25,144.04,2095000,966.55,-1.71,1212.5,-0.67,"2,128.91","2,129.82","2,122.94",427.36M,0.24,621.45,622.54,622.73,619.27,695.61M,-0.03
2017-04-13,1,1,1,49750,750,1.53,49100,50200,48650,2367158,117000000000.0,36200000000000.0,728002365,1145.2,53.18,52.85,53.39,52.82,0.13,1.25,1.0,-0.25,144.04,2121000,960.01,-0.68,1176.2,-3.0,"2,148.61","2,148.61","2,125.87",357.58M,0.93,623.87,622.49,624.15,622.38,742.49M,0.39
2017-04-14,1,1,1,49800,50,0.1,49750,50700,49450,2845128,143000000000.0,36300000000000.0,728002365,1131.9,52.915,52.91,53.3,52.685,-0.435,1.25,1.0,-0.25,144.04,2101000,966.285,0.32,1177.3,0.1,"2,134.88","2,141.61","2,127.80",383.69M,-0.64,618.24,623.14,624.73,617.72,699.92M,-0.9
2017-04-17,0,-1,-1,49200,-600,-1.2,50200,50300,49100,2002100,98909188600.0,35800000000000.0,728002365,1138.8,52.65,52.97,53.21,52.55,-1.0,1.25,1.0,-0.25,144.04,2078000,972.56,1.31,1194.0,1.46,"2,145.76","2,150.70","2,138.70",259.30M,0.51,629.47,621.45,629.47,621.45,599.17M,1.82
2017-04-18,1,1,1,50200,1000,2.03,49600,50400,49300,1899560,94570762700.0,36500000000000.0,728002365,1136.5,52.41,52.75,52.85,52.1,-0.46,1.25,1.0,-0.25,144.04,2075000,976.67,0.42,1206.1,1.01,"2,148.46","2,155.36","2,139.31",291.40M,0.13,634.73,632.4,634.82,630.27,914.10M,0.84
2017-04-19,0,-1,-1,49850,-350,-0.7,50300,50400,49850,1587172,79511141728.0,36300000000000.0,728002365,1137.9,50.44,52.36,52.65,50.09,-3.76,1.25,1.0,-0.25,144.04,2045000,982.05,0.55,1215.2,0.76,"2,138.40","2,148.03","2,133.82",344.22M,-0.47,635.99,634.93,636.42,633.64,814.03M,0.2
2017-04-20,1,1,1,51400,1550,3.11,49750,51700,49700,3573280,182000000000.0,37400000000000.0,728002365,1139.8,50.27,50.63,50.97,50.18,-0.34,1.25,1.0,-0.25,144.04,2014000,997.55,1.58,1238.1,1.88,"2,149.15","2,150.43","2,134.05",268.32M,0.5,635.8,636.87,637.49,635.44,875.20M,-0.03
2017-04-21,1,1,1,52000,600,1.17,51800,52500,51300,3834454,200000000000.0,37900000000000.0,728002365,1141.4,49.62,50.71,50.93,49.2,-1.29,1.25,1.0,-0.25,144.04,2038000,992.94,-0.46,1249.6,0.93,"2,165.04","2,169.46","2,156.64",281.54M,0.74,634.96,638.02,638.02,633.7,700.92M,-0.13
2017-04-24,1,1,1,52400,400,0.77,52700,53200,52100,3158545,166000000000.0,38100000000000.0,728002365,1136.6,49.23,49.68,50.22,49.03,-0.79,1.25,1.0,-0.25,144.04,2062000,1007.8,1.5,1248.2,-0.08,"2,173.74","2,177.89","2,166.83",374.71M,0.4,626.62,635.58,635.58,626.62,709.23M,-1.31
2017-04-25,0,0,0,52400,0,0.0,52800,52800,51300,5312931,277000000000.0,38100000000000.0,728002365,1131.7,49.56,49.22,49.83,48.87,0.67,1.25,1.0,-0.25,144.04,2135000,1017.81,0.99,1264.3,1.29,"2,196.85","2,196.85","2,174.11",275.90M,1.06,632.57,629.21,632.57,629.21,820.88M,0.95
2017-04-26,1,1,1,53700,1300,2.48,53100,54200,53000,5609007,301000000000.0,39100000000000.0,728002365,1130.5,49.62,49.36,50.2,48.94,0.12,1.25,1.0,-0.25,144.04,2140000,1009.16,-0.85,1286.6,1.77,"2,207.84","2,210.61","2,200.73",397.53M,0.5,635.11,635.05,635.38,634.3,753.71M,0.4
2017-04-27,0,-1,-1,53600,-100,-0.19,53800,53900,52700,2743963,147000000000.0,39000000000000.0,728002365,1125.1,48.97,49.22,49.43,48.2,-1.31,1.25,1.0,-0.25,144.04,2192000,1023.29,1.4,1332.9,3.6,"2,209.46","2,211.59","2,199.76",386.11M,0.07,631.11,636.24,636.29,630.92,682.48M,-0.63
2017-04-28,1,1,1,54000,400,0.75,53600,54700,53400,3573387,193000000000.0,39300000000000.0,728002365,1130.1,49.33,49.27,49.76,48.8,0.74,1.25,1.0,-0.25,144.04,2231000,1005.53,-1.74,1329.6,-0.25,"2,205.44","2,217.04","2,202.20",268.64M,-0.18,628.24,632.83,632.83,627.28,755.49M,-0.45
2017-05-02,1,1,1,55400,1400,2.59,55300,55900,54800,4347745,241000000000.0,40300000000000.0,728002365,1133.4,47.66,48.78,49.28,47.35,-2.42,1.25,1.0,-0.25,144.04,2245000,1004.62,-1.06,1445.9,2.13,"2,219.67","2,229.74","2,212.87",295.14M,0.65,626.43,629.21,629.53,626.4,596.10M,-0.29
2017-05-04,1,1,1,55900,500,0.9,55900,55900,55000,2780438,155000000000.0,40700000000000.0,728002365,1130.7,45.52,47.6,47.75,45.29,-4.81,1.25,1.0,-0.25,144.04,2276000,1006.83,-0.12,1516.8,2.1,"2,241.24","2,241.24","2,224.91",261.92M,0.97,635.11,628.1,635.11,628.1,509.16M,1.39
2017-05-08,1,1,1,56900,1000,1.79,56000,57000,55700,3818771,216000000000.0,41400000000000.0,728002365,1132.1,46.43,46.35,46.98,45.73,0.45,1.25,1.0,-0.25,144.04,2351000,1007.16,-0.38,1664.5,7.08,"2,292.76","2,292.76","2,244.23",281.76M,2.3,643.39,638.36,643.39,638.09,550.91M,1.3
2017-05-10,0,-1,-1,55600,-1300,-2.28,57400,58100,55200,4766870,269000000000.0,40500000000000.0,728002365,1132.4,47.33,46.18,47.78,46.01,3.16,1.25,1.0,-0.25,144.04,2280000,1038.92,2.11,1752.3,3.23,"2,270.12","2,323.22","2,264.31",422.89M,-0.99,642.68,645.7,645.7,641.54,768.71M,-0.11
2017-05-11,1,1,1,56400,800,1.44,56000,56400,54800,3509393,196000000000.0,41100000000000.0,728002365,1134.5,47.83,47.39,48.22,47.34,1.06,1.25,1.0,-0.25,144.04,2275000,1042.43,0.34,1819.3,3.82,"2,296.37","2,297.67","2,271.66",463.46M,1.16,647.58,644.44,647.58,643.35,731.36M,0.76
2017-05-12,0,-1,-1,55300,-1100,-1.95,56400,56400,55100,2303244,128000000000.0,40300000000000.0,728002365,1130.4,47.84,47.81,48.07,47.35,0.02,1.25,1.0,-0.25,144.04,2291000,1045.24,0.27,1686.4,-7.31,"2,286.02","2,296.51","2,283.38",335.34M,-0.45,643.73,648.56,648.56,642.96,762.39M,-0.59
2017-05-15,1,1,1,55600,300,0.54,55300,56100,55300,1542366,85739612600.0,40500000000000.0,728002365,1126.8,48.85,47.85,49.66,47.75,2.11,1.25,1.0,-0.25,144.04,2305000,1061.05,1.51,1708.9,-3.59,"2,290.65","2,297.31","2,280.60",251.59M,0.2,645.38,644.59,646.31,642.79,699.77M,0.26
2017-05-16,0,-1,-1,55300,-300,-0.54,56200,56800,55200,2546047,142000000000.0,40300000000000.0,728002365,1125.4,48.66,48.82,49.38,48.17,-0.39,1.25,1.0,-0.25,144.04,2319000,1076.85,1.49,1729.3,1.19,"2,295.33","2,309.00","2,283.84",368.14M,0.2,639.11,646.5,646.5,638.43,723.81M,-0.97
2017-05-17,0,-1,-1,54700,-600,-1.08,55400,55700,54400,2485465,136000000000.0,39800000000000.0,728002365,1117.7,49.07,48.23,49.5,48.03,0.84,1.25,1.0,-0.25,144.04,2317000,1029.83,-4.37,1801.3,4.16,"2,293.08","2,295.87","2,283.01",394.82M,-0.1,640.01,640.87,641.48,638.93,624.36M,0.14
2017-05-18,1,1,1,55700,1000,1.83,53600,55700,53400,3494997,191000000000.0,40500000000000.0,728002365,1118.4,49.35,48.93,49.6,48.05,0.57,1.25,1.0,-0.25,144.04,2297000,1049.29,1.89,1881.0,4.42,"2,286.82","2,288.85","2,267.08",378.32M,-0.27,638.12,633.4,638.16,633.14,785.43M,-0.3
2017-05-19,0,-1,-1,54200,-1500,-2.69,55100,55600,54200,2860160,157000000000.0,39500000000000.0,728002365,1125.2,50.33,49.28,50.53,49.28,1.99,1.25,1.0,-0.25,144.04,2236000,1060.77,1.09,1962.0,4.31,"2,288.48","2,293.82","2,282.13",421.13M,0.07,642.45,640.33,643.06,639.17,726.63M,0.68
2017-05-22,1,1,1,56000,1800,3.32,54900,56000,54800,2544180,141000000000.0,40800000000000.0,728002365,1127.5,50.73,50.6,51.06,50.44,0.79,1.25,1.0,-0.25,144.04,2255000,1072.3,1.09,2124.4,3.92,"2,304.03","2,305.21","2,292.95",340.06M,0.68,642.62,645.04,645.16,641.6,753.24M,0.03
2017-05-23,0,-1,-1,55100,-900,-1.61,56400,56500,55000,2410542,134000000000.0,40100000000000.0,728002365,1117.1,51.47,51.04,51.79,50.57,1.46,1.25,1.0,-0.25,144.04,2246000,1067.94,-0.41,2272.6,6.97,"2,311.74","2,326.57","2,303.15",341.08M,0.33,644.73,644.59,645.44,644,800.75M,0.33
2017-05-24,1,1,1,55800,700,1.27,55700,56500,55600,2324952,130000000000.0,40600000000000.0,728002365,1120.6,51.36,51.44,51.88,51.03,-0.21,1.25,1.0,-0.25,144.04,2244000,1074.85,0.65,2445.3,7.6,"2,317.34","2,322.54","2,312.93",409.56M,0.24,646.04,646.44,648.05,645.03,844.30M,0.2
2017-05-25,0,0,0,55800,0,0.0,56400,56400,55400,1996135,112000000000.0,40600000000000.0,728002365,1126.6,48.9,51.25,52.0,48.45,-4.79,1.25,1.0,-0.25,144.04,2284000,1080.75,0.55,2307.2,-5.65,"2,342.93","2,343.72","2,321.26",369.28M,1.1,643.02,648.25,648.29,642.87,766.86M,-0.47
2017-05-26,1,1,1,57100,1300,2.33,56000,57100,56000,3145737,179000000000.0,41600000000000.0,728002365,1118.0,49.8,48.75,49.94,48.18,1.84,1.25,1.0,-0.25,144.04,2304000,1084.85,0.38,2244.9,-2.7,"2,355.30","2,364.80","2,341.61",312.90M,0.53,646.01,644.97,646.45,644.3,656.94M,0.46
2017-05-29,1,1,1,57900,800,1.4,57700,58800,57100,3294700,191000000000.0,42200000000000.0,728002365,1119.5,49.97,49.95,50.29,49.52,0.06,1.25,1.0,-0.25,144.04,2281000,1088.15,0.5,2278.2,4.07,"2,352.97","2,371.67","2,344.25",316.18M,-0.1,642.98,648.15,648.22,642.75,626.64M,-0.47
2017-05-30,0,-1,-1,57400,-500,-0.86,58200,58400,56600,2368225,136000000000.0,41800000000000.0,728002365,1120.1,49.66,49.93,50.28,49.03,-0.62,1.25,1.0,-0.25,144.04,2232000,1091.45,0.61,2192.6,-3.76,"2,343.68","2,358.69","2,332.16",508.84M,-0.39,649.06,645.09,649.09,644.34,599.18M,0.95
2017-05-31,0,-1,-1,57000,-400,-0.7,57400,57900,56500,3314659,190000000000.0,41500000000000.0,728002365,1123.9,48.32,49.65,49.71,47.73,-2.7,1.25,1.0,-0.25,144.04,2235000,1091.42,0.0,2303.3,5.05,"2,347.38","2,355.23","2,338.25",555.94M,0.16,652.04,650.51,652.52,649.51,664.05M,0.46
2017-06-01,0,-1,-1,56400,-600,-1.05,56700,56900,56100,2006611,113000000000.0,41100000000000.0,728002365,1121.8,48.36,48.63,49.17,47.9,0.08,1.25,1.0,-0.25,154.33,2234000,1092.55,0.1,2412.6,4.75,"2,344.61","2,351.31","2,335.63",336.69M,-0.12,653.83,653.57,654.23,651.1,670.48M,0.27
2017-06-02,1,1,1,57100,700,1.24,56900,57500,56400,2481215,141000000000.0,41600000000000.0,728002365,1120.4,47.66,48.04,48.19,46.74,-1.45,1.25,1.0,-0.25,154.33,2298000,1103.4,0.99,2492.6,3.31,"2,371.72","2,372.65","2,353.45",399.50M,1.16,658.78,656.43,658.82,655.82,638.03M,0.76
2017-06-05,0,-1,-1,56100,-1000,-1.75,57200,57200,55900,2525078,142000000000.0,40800000000000.0,728002365,1120.9,47.4,47.71,48.42,46.86,-0.55,1.25,1.0,-0.25,154.33,2297000,1106.22,0.26,2705.0,7.17,"2,368.62","2,376.83","2,363.61",326.41M,-0.13,662.32,660.77,662.37,659.76,583.26M,0.54
2017-06-07,1,1,1,56500,400,0.71,55900,56900,55400,3040030,171000000000.0,41100000000000.0,728002365,1118.4,45.72,47.98,48.23,45.65,-5.13,1.25,1.0,-0.25,154.33,2265000,1118.3,0.74,2691.5,-6.24,"2,360.14","2,369.43","2,356.71",376.21M,-0.36,666.46,664.07,666.58,661.1,790.91M,0.63
2017-06-08,1,1,1,56700,200,0.35,56500,57000,56200,3943311,223000000000.0,41300000000000.0,728002365,1122.0,45.64,45.85,46.18,45.2,-0.17,1.25,1.0,-0.25,154.33,2258000,1138.25,1.78,2798.8,3.99,"2,363.57","2,365.52","2,347.62",417.08M,0.15,669.97,668.25,670.05,667,672.77M,0.53
2017-06-09,1,1,1,58300,1600,2.82,56700,58400,56500,4799560,277000000000.0,42400000000000.0,728002365,1125.0,45.83,45.71,46.18,45.27,0.42,1.25,1.0,-0.25,154.33,2305000,1090.05,-4.23,2811.4,0.45,"2,381.69","2,385.15","2,367.81",520.56M,0.77,674.15,672.14,674.15,671.2,623.34M,0.62
2017-06-12,0,-1,-1,57500,-800,-1.37,57200,57900,56800,2650404,152000000000.0,41900000000000.0,728002365,1121.6,46.08,45.8,46.71,45.66,0.55,1.25,1.0,-0.25,154.33,2269000,1084.44,-0.51,2656.8,-10.65,"2,357.87","2,374.70","2,353.35",327.23M,-1.0,664.86,672.09,672.12,664.12,579.52M,-1.38
2017-06-13,1,1,1,58800,1300,2.26,57700,58900,56900,3431811,199000000000.0,42800000000000.0,728002365,1126.0,46.46,46.01,46.57,45.56,0.82,1.25,1.0,-0.25,154.33,2270000,1091.35,0.64,2713.0,2.12,"2,374.70","2,375.81","2,358.92",322.08M,0.71,669.23,666.07,669.26,666.07,626.94M,0.66
2017-06-14,1,1,1,59300,500,0.85,59200,60000,58800,4441904,264000000000.0,43200000000000.0,728002365,1128.9,44.73,45.94,46.49,44.54,-3.72,1.25,1.0,-0.25,154.33,2268000,1079.82,-1.06,2467.3,-9.06,"2,372.64","2,387.29","2,366.92",393.00M,-0.09,671.59,673.02,674.36,670.26,645.51M,0.35
2017-06-15,1,1,1,60600,1300,2.19,59300,61000,59300,4549233,274000000000.0,44100000000000.0,728002365,1125.6,44.46,44.69,44.81,44.22,-0.6,1.25,1.25,0.0,154.33,2284000,1070.76,-0.84,2442.5,-1.01,"2,361.65","2,378.04","2,350.37",334.89M,-0.46,669.82,672.97,673.1,664.99,672.67M,-0.26
2017-06-16,0,-1,-1,60500,-100,-0.17,61100,61600,59900,3932203,239000000000.0,44000000000000.0,728002365,1122.8,44.74,44.25,44.94,44.24,0.63,1.25,1.25,0.0,154.33,2279000,1067.23,-0.33,2508.6,2.71,"2,361.83","2,365.37","2,355.29",329.18M,0.01,670.7,670.77,670.82,667.73,608.34M,0.13
2017-06-19,1,1,1,62800,2300,3.8,61300,63200,61300,5315543,332000000000.0,45700000000000.0,728002365,1133.0,44.2,44.68,45.06,44.05,-1.21,1.25,1.25,0.0,154.33,2328000,1087.92,1.94,2616.8,3.04,"2,370.90","2,377.20","2,356.84",290.94M,0.38,675.44,672.72,675.71,672.25,580.05M,0.71
2017-06-20,1,1,1,64000,1200,1.91,64700,65400,63700,6519471,421000000000.0,46600000000000.0,728002365,1131.4,43.23,44.11,44.4,42.75,-2.19,1.25,1.25,0.0,154.33,2407000,1074.88,-1.2,2754.4,5.26,"2,369.23","2,382.54","2,365.45",360.73M,-0.07,669.41,678.72,678.82,669.41,733.97M,-0.89
2017-06-21,1,1,1,64800,800,1.25,63300,66300,62900,5650669,364000000000.0,47200000000000.0,728002365,1137.0,42.53,43.38,44.2,42.05,-1.62,1.25,1.25,0.0,154.33,2374000,1087.42,1.17,2677.6,-2.79,"2,357.53","2,359.97","2,346.19",360.34M,-0.49,665.77,668.41,668.44,662.68,615.99M,-0.54
2017-06-22,1,1,1,65000,200,0.31,66500,66500,64500,4977159,327000000000.0,47300000000000.0,728002365,1142.2,42.74,42.55,43.32,42.26,0.49,1.25,1.25,0.0,154.33,2398000,1084.96,-0.23,2722.8,1.69,"2,370.37","2,370.39","2,354.10",299.23M,0.54,663.28,667.99,668.36,663.26,700.69M,-0.37
2017-06-23,0,0,0,65000,0,0.0,64500,65400,63500,3189590,205000000000.0,47300000000000.0,728002365,1140.8,43.01,42.8,43.2,42.53,0.63,1.25,1.25,0.0,154.33,2381000,1088.48,0.32,2710.4,-0.46,"2,378.60","2,380.94","2,369.17",256.26M,0.35,668.93,665.19,669.05,665.02,560.31M,0.85
